x,y
0.471632586,-4.557848397
2.539168911,-3.461655064
5.772454862,-3.803559964
5.851566161,-9.170006289
3.358176571,-4.692251313
7.88956248,2.066654445
5.830065733,-3.105800086
6.389747824,2.550183835
-7.013346363,0.138118319
-9.151347759,4.868891886
-7.033272213,1.66799228
-1.421807592,1.394389159
-7.735017849,6.371279041
-3.489138574,-8.648990461
-7.758188899,0.178167674
2.946758671,-3.682600148
6.831362803,4.682302266
8.22727899,-5.891982697
-6.48282358,8.143023358
-7.064567678,-5.65189294
2.657668134,-2.318951777
6.142438437,-3.603984739
-3.64594021,-1.289643801
1.415761848,-9.113402519
5.788464957,-8.14623034
4.48383413,-2.892286507
-7.365411209,1.469795215
3.194777652,-3.088657503
4.146965659,-1.612781925
2.09432714,2.886267882
6.367059754,3.602186233
0.445614139,-9.026543517
5.308394636,-4.791860918
2.969685432,-6.872980848
2.683794669,-8.469828743
-5.40293486,3.904054667
0.878363636,-5.347573754
1.92867496,-6.904875296
3.504800634,-12.3723297
2.273896762,3.311020326
-3.766753915,8.649127038
0.048891736,-3.836214246
3.238885353,-3.688045526
6.889512445,0.450973394
3.168847844,-4.771246176
5.021046662,2.382742355
3.008323164,-5.150679373
-2.489233376,-4.247630189
3.871691719,-8.483125885
1.636445392,-1.316190409
-5.437096019,4.484138823
6.685198544,0.432897463
-5.333288553,6.666706623
3.370988611,-2.71426091
4.987780457,-2.756848779
5.269604321,-4.828282119
-6.033643504,6.835635237
0.138237001,-0.304777576
-6.409808581,-5.467520044
-4.453160444,6.163670255
-0.593414139,0.762062825
-2.894229464,-5.328416404
-4.546347623,7.171685694
1.806052209,-0.948248559
5.907159619,-4.607133008
1.823268877,-6.126919539
2.124504118,-6.199590605
-1.93833084,0.64626699
2.534221622,-5.246103022
5.410562169,-4.782095102
4.703013327,-2.083722953
5.869639845,0.377197037
-6.556365617,-6.868696013
-8.260746017,8.06524286
2.128434441,2.758161146
3.005644176,4.763196116
-5.275073833,5.826339835
6.432437793,-0.283737884
10.72192433,1.875225369
0.810295545,-2.300967001
-4.235820964,-2.603471777
-5.502676318,4.721465722
6.965991128,-1.238034545
5.194991459,-5.257262755
-1.358681013,-3.896826636
-5.191620358,2.800756216
-3.208130147,2.611947453
0.4940093,-5.09274853
1.247426747,-4.47185555
-4.093571004,-4.181757019
-3.528456236,8.329994262
2.55647691,-2.750807297
3.254240212,-0.424922488
-1.582378757,-5.496955654
3.485276689,-4.647099094
5.483868288,-3.093419847
4.383454299,-3.137580758
2.718012949,-6.881173173
5.832021086,3.651036285
-0.593442434,-3.709754279
-3.634827579,4.009518976
-6.029533102,5.087978731
3.803764929,5.321463292
1.463768453,-8.89048878
2.465815032,-2.78837825
5.645209799,0.363145927
-7.856413363,2.38023938
-3.351348873,4.291143985
-8.017134416,1.831579317
0.950448653,-0.101015363
2.559316282,-3.996079931
2.415465959,2.807504216
7.465500122,3.246970301
4.633143171,-5.348584065
7.512747771,3.563830261
-1.140594978,8.036451929
4.995261027,-3.299536128
1.447659152,-4.824143968
0.544041173,0.922562655
6.669746227,-0.489263042
1.806879578,-5.126402217
8.507619159,1.33640511
-1.050464531,-3.975951394
-5.259510452,3.617926364
3.365920308,2.668105894
0.84780314,-9.542783471
-7.938084119,9.338398873
3.531808623,-4.564422569
-6.793102254,0.304674223
5.030043748,-0.84256613
3.165297621,-4.05157512
3.907068866,-10.65233527
3.24511461,-11.03072732
0.560409598,0.522711685
6.535917681,-3.552213039
6.923470885,-4.821901551
1.2635108,-3.435677225
0.074088503,-5.169696745
-5.707326767,-7.672019528
-7.406183216,-1.705760354
-2.987613753,5.201003451
6.032276876,5.581248015
-6.62783441,8.339748606
-6.830976292,-5.444686637
6.296547561,3.373065081
2.067658781,-1.498379792
2.572801621,-5.649748042
-0.442810155,1.381714805
-7.774818942,-4.389389265
-0.145501437,-9.321571001
1.441732446,-2.666231772
5.622772192,-1.296864935
0.810904906,-6.483595161
5.072262331,0.456735193
0.166921423,-7.90393279
-3.523690709,2.786377365
6.263747324,5.325180934
-8.87861156,5.17689817
5.023822123,-1.387559894
3.230296261,-9.139082644
-3.695124897,3.034476642
-5.432822022,8.136271811
-1.601687553,2.155473817
-5.667639278,10.40417206
-2.575684961,-4.348352537
7.57927144,3.360558983
1.643029248,-7.218152483
7.187455819,4.279901565
-3.19211444,-6.956264031
-9.204282332,-0.203686601
-6.309207363,-10.2848975
0.891188404,-9.375428519
2.114541874,-1.917370712
6.216989996,-3.678342799
2.113423639,-1.110311636
-6.915911549,6.092147345
-0.736764501,-1.964601703
0.631926208,-4.25225622
5.945421641,-7.359533454
4.199238687,-5.174227013
4.00753009,-8.018115362
-5.629466567,-1.59717354
-7.001548579,3.909821412
2.892979451,-1.337589318
-6.564504965,9.58848363
8.271617031,1.129100777
-5.000177382,5.511343568
8.232416028,4.491447228
-7.068429249,2.372297863
-1.345233496,-0.006545057
5.001199899,-0.432255837
6.005538103,-6.248259853
-5.145511644,-1.851141288
5.60299986,-3.804890055
-7.014127681,7.840589409
-4.774404231,-4.28046481
-3.185453156,6.850452234
-3.331218825,8.044006467
4.584414095,-6.724037858
-0.192293527,-7.81369378
6.173489429,-7.162004758
-5.57124003,9.978233755
5.123427371,-1.565078013
-2.128088588,-3.42118547
-6.794987297,5.090233972
0.519667656,-3.392004603
-5.399421051,4.658882505
-3.095045622,-1.541991267
-3.871195954,4.462407878
0.332008297,-4.043235168
-6.516463333,8.404673891
-4.097805311,-2.257298646
4.456848545,-9.594478589
1.701794498,-6.403271391
4.764811168,5.965089747
-6.973428056,2.747415499
-4.227819143,-3.855735767
-3.036093496,2.314038885
4.696349432,-5.504903369
-1.797376619,-5.973139518
-0.497455737,-0.09338262
-5.315318542,-5.815645772
1.657525963,-3.705527253
3.572681897,-10.07879324
6.911560491,-3.023659746
3.243818117,2.499064031
-8.664399884,9.127398164
1.491670602,-4.290762335
5.392337458,0.207385852
-2.447787395,7.449889352
-0.778012082,-4.997375292
-1.951127516,7.448515544
0.181216302,1.038736715
-3.188461684,-2.92432668
7.723893544,1.380935979
6.928537456,-1.932654069
0.427721259,-2.381413282
-9.019862371,-0.458150118
-2.137752942,-3.814723979
-1.620512981,-2.010239475
-7.944509524,3.222588404
-4.690470865,6.722621459
4.841084144,-4.870815388
4.058478146,0.020734409
-5.950833197,9.206836614
1.520152122,-2.542342565
-2.346844779,4.910762551
2.208158365,-2.485227325
2.774204982,-3.040333824
3.891291191,2.686634138
8.422467657,0.631212952
0.526738825,-1.454154439
3.382179376,-3.046266428
1.637642551,-3.419466166
3.13938688,-1.369331749
-4.084632035,-3.419511806
-4.049122243,3.488454026
1.761610215,-7.08085864
7.975771962,1.21063523
4.804483412,2.439111717
-1.746445091,7.168190363
-5.21317679,3.644737941
-6.580530662,-4.059618847
3.626761244,-5.686132402
8.07224474,-3.214667451
-3.04152549,-3.474171211
3.945672115,3.597584966
-5.002774852,9.947790116
1.423248239,-2.819423041
1.934102734,-5.676001122
-3.697186248,-2.353938362
1.379643394,-7.530895504
2.551891691,-2.970078323
-4.36042947,2.511413463
6.289157687,-3.314749464
-6.902980225,7.611119715
2.256832922,-2.077661024
5.609199966,-4.229470512
-3.557804506,7.676969722
5.524012658,-5.521249314
-8.882672736,0.785925214
-3.211561251,2.921706231
-0.201138468,0.136678761
1.374430587,0.350935372
-2.719197803,7.460414647
-6.035336363,-2.593672078
-2.19443208,6.224442771
3.038556277,-5.123916137
7.028853458,3.316778307
6.058633929,-3.562093179
0.180168372,-1.384955519
-8.270471226,5.38168359
7.206575304,3.455023694
-2.123855529,1.562143331
7.917034614,-6.05879805
2.54502524,-4.669384712
3.502056651,-9.574789586
3.071100803,-0.617974378
-3.114083509,-5.323559901
-4.993346061,-8.275329519
3.977512064,-5.38567049
-4.030403127,1.605913316
-5.834826814,0.223189633
5.830672796,-7.1558398
-8.965043975,6.989966157
2.876966148,-2.649699702
-1.889008749,-5.169766993
4.338532047,-3.869145782
6.34496847,3.10507424
-0.228131835,0.782085453
-4.269809601,-4.917080343
2.411291001,2.83622784
-5.955618989,6.412067962
0.746570778,-5.523589882
-9.593518258,-1.177722748
7.818914796,5.29733514
3.387502484,-1.996776587
-7.291234406,5.068621249
-9.038023737,-0.073808392
5.240931232,-9.384587
2.595469915,-2.40800232
0.016614389,-2.703213446
-5.610686769,3.580003101
-6.139394693,-5.348126391
9.630537749,0.069532254
0.031008399,1.108207045
-1.769289068,6.26842032
5.234658456,-4.096707644
3.737638304,3.423021814
4.987359531,-3.379823676
-3.35949971,2.560618069
6.905513507,-3.830599355
3.105891051,-4.756722856
7.812966738,5.512641303
6.432065818,6.001906376
2.147233068,-2.065832459
4.197530335,2.157432805
8.982600147,1.960708758
3.625443988,-4.656142507
0.782412617,-5.249345318
6.056248385,4.765294112
1.521291116,-3.944494494
3.922981084,-2.093267788
-6.366133809,-1.540265669
0.482586535,-3.849455523
0.244261469,-5.521710085
5.643175005,-2.387328439
-8.460953862,-2.122841025
4.861404413,1.578327142
-5.583735404,2.408657403
7.911472137,-2.672519416
2.018886375,-7.388458517
3.979483355,-5.423627889
-3.383813497,5.161911634
-7.70665346,9.115312569
1.47241603,-1.539502901
7.185864531,-0.207076868
2.527863182,2.557670945
-4.706476174,-6.515793167
3.120463199,-2.720324207
-6.714827704,-2.802280433
-0.922157752,-2.85292152
2.46586161,-5.844486281
2.813055611,-2.400168147
3.905190075,-3.747555627
7.569535134,3.642412789
5.020427168,-5.052119619
1.911601949,-4.783542548
4.250553841,5.790079027
0.39016094,-0.776728333
-6.46751599,-9.006829401
-3.895731864,-3.814289424
-4.549217309,-3.042867164
2.49208991,-2.1348609
6.468777704,-2.454277011
0.400928038,1.40201866
3.03141968,2.645479323
6.152211329,-6.197828344
4.139773925,-6.064661809
7.743163804,1.754776066
-6.670431065,-4.488265097
-1.446442333,3.453958745
-6.989243269,4.282483396
1.708520141,-8.179774792
-5.37040981,-1.155540626
0.881383843,-7.500447234
0.679670945,-0.539446946
-2.24657399,4.556033631
3.58123706,-5.314190512
4.767490194,-6.509023966
4.105720556,-4.900370391
2.033760406,-1.872924032
4.785611507,-1.081934463
0.156813647,-2.521874731
1.314394942,-4.296408578
5.874248954,2.435941097
6.96339546,-3.83717727
7.41245483,0.550625561
2.809610463,-3.359013387
-6.59037377,2.695781007
2.169021902,-9.129907375
9.91082886,-2.391547174
3.547671551,-2.597921444
-3.865467345,3.146746279
0.469821359,-2.298225354
1.960200553,-6.00438051
-2.42516618,4.236343253
-5.060292501,7.621685142
-3.927812471,-0.610178511
7.119665485,4.506699598
1.772311543,-3.592939477
4.787570969,-2.99314912
-3.228416555,4.381218184
5.984925593,-0.219188467
-1.021584175,2.715367877
-4.458059651,-6.316854227
3.506163787,-4.401233991
0.954269921,-2.037047953
-8.608153764,-4.298672245
0.560813676,-5.660920676
3.973279395,-5.6172429
-5.109730496,9.288809285
7.517238578,4.861168363
-4.548107898,6.726127284
-0.09623467,0.503098635
3.365667348,-6.449950462
-3.276967601,9.931529508
-3.704688076,8.101520115
-2.675347943,0.12504969
0.457241215,0.674965654
5.035773311,-2.215838479
-4.503799786,-7.114036001
4.488589244,0.773983184
-7.579819074,6.423707514
-1.101934963,2.939486791
3.267754534,-3.690851455
-7.497002563,2.631041795
1.022602611,-2.436814946
-1.866555714,-4.140020725
6.304851329,-0.663131921
-3.153067664,0.675263493
4.456784046,-1.232350638
-9.085170541,-4.579324555
-0.824296186,-3.581685982
4.185389466,3.976636222
-1.384789856,2.882880903
-6.156282829,-0.722266152
-6.659883655,5.728701108
4.454902174,-6.067186199
-8.007632463,6.04790075
6.838166538,2.097028974
5.082482464,-6.617939449
-7.32108503,8.516324133
6.823130624,3.151039514
2.457001828,-4.600774244
2.819973444,-3.34381736
3.685747488,3.089218045
-0.017696831,-1.712319426
0.376219961,-7.183040974
-0.638608869,0.747356956
-2.579525457,2.495329411
1.967150045,-2.881900926
7.00519571,-3.82435928
-6.575258326,6.827071303
-5.652198091,10.04787057
-7.261842775,4.650466958
0.992847023,-3.956652437
7.290393701,-3.109165951
4.967622762,1.433388405
1.501115767,0.396169934
-4.319511378,-1.285329234
-6.386834148,8.062332827
5.727872842,-6.048291809
-3.024935245,8.693981623
2.501617537,3.991550517
-3.80454836,5.492257616
-3.651058042,0.381122328
7.611642013,-5.798180107
-3.98225261,-1.991268495
-8.196553173,6.869061945
-8.533512045,-3.722098508
2.687735873,2.755108072
6.34921294,4.183911269
3.719331867,5.553309488
8.870815154,3.525943468
-6.645072884,-5.281191346
3.226930437,4.256525973
-2.894317649,-2.373530152
-0.2501046,-0.060007763
-6.987368967,3.306627696
-2.985908481,-3.030802461
6.392225154,4.730373154
4.615998,-4.589110585
7.356456186,2.635584772
-7.328499787,1.795879653
-2.436325292,0.668991716
3.176430697,4.572566789
-3.63140178,-3.068175976
-0.553793939,-2.912669024
-6.162355411,6.100919173
-8.103738841,-1.705643686
3.720329068,-5.483675491
2.618412182,-5.786655242
-8.173501386,0.214903305
-2.559846238,8.497081997
5.68887826,0.084250151
-7.2381814,3.255803248
7.367029271,-5.660808165
-0.623796709,-0.002141188
3.067962293,-2.780182254
3.91863536,-3.891533826
-0.349243637,-1.313191182
0.994187989,-4.854617023
5.240462246,-5.003966838
2.35418032,-1.300021216
-2.623795418,6.630714829
-5.089501527,-0.656581879
-4.397422523,-1.665611194
-6.415417959,-1.725297774
-0.021160754,-2.78352435
0.310470895,-5.711349647
1.555308501,-6.679304504
3.611041401,-10.36218985
6.711094828,-4.3391631
4.957715038,3.609615034
2.98019199,-5.77451658
4.756370154,-3.374671287
6.16221332,-3.363660331
0.60701089,-1.035069728
4.29351269,-5.129845411
5.691631128,-4.784977602
1.256328897,-1.554459072
-3.91122032,2.626629416
4.371359969,-3.637855941
2.50690171,-2.284081266
6.746182919,-6.739715397
5.518727784,-2.008830702
-5.295984805,2.867868265
-5.733605644,-5.893107315
-5.504680652,-3.485478408
-4.228567914,-3.215377962
0.905976799,-4.230402889
-4.753724041,-2.518333642
-6.55444543,-3.851563464
-4.058322365,-2.831421864
5.617621796,0.410530309
-1.067078859,2.611339536
-4.060830346,2.33061249
2.814142413,2.967871041
4.604910068,-7.25969762
3.649877177,-4.629576572
0.505970656,-1.761564773
6.585115692,2.708010221
9.337524085,0.748813364
-2.148083151,5.431513269
2.5095813,-6.244524847
4.570858199,-10.36602389
5.961473016,-6.71334567
0.066232507,-4.791223277
6.681932358,-6.804337119
-8.204925332,1.248947131
-7.704204985,6.912064809
1.368912637,-8.347938951
-0.096557913,-3.670366338
8.356005213,-5.658312596
-6.990301779,-6.490804778
-8.937304151,3.546822652
-1.349110128,-2.067460708
-5.733313759,-7.293916889
-6.71135059,-2.370554864
-0.029792142,-3.732556193
5.621351255,4.498164797
-8.543340412,-4.289966234
5.811066882,-3.036369027
1.346684041,-2.50460685
6.85993545,3.646960716
1.6281614,-3.987277928
2.855570664,-3.248459899
4.224319601,-6.924610303
4.73568414,1.484666494
3.842391007,-4.797335921
-8.184726144,4.198726086
-0.230754599,-3.322970694
2.540014831,-3.614497493
-2.511858898,5.563088009
3.618874997,-4.711142703
8.30804226,-3.052015672
5.553951965,-3.713359388
-6.925835544,-2.578798416
5.165753277,-8.370350102
1.954069948,-3.801770712
7.780009411,-2.436619531
2.029212204,-2.078999587
0.496860758,-9.106808516
5.191929453,2.333374962
-2.094407324,4.026650975
-3.664305514,-7.942186479
-2.743439177,4.009415414
1.929146743,-4.071446402
-6.990115445,-2.290143619
-3.69625908,-3.073055782
-7.451973842,0.430843293
-7.919814106,-6.432658465
5.075093611,-3.296054863
4.519636503,-3.672248793
4.024583317,-1.787898194
-0.103183465,-6.806870054
8.126891136,-2.180719594
4.150894605,0.304796332
7.102909643,-1.937016865
5.690670202,-10.20127888
6.518737607,3.767722075
4.336124308,3.622860677
-6.896666115,4.245374521
3.271821575,5.034107932
6.760417349,-1.8168105
3.313622862,-5.388852152
-2.272479374,6.034961645
-2.274576879,2.545162298
2.508631188,-5.457350103
-3.712529408,-2.56649376
-0.34672519,0.548820714
4.310229818,-7.545291156
-5.538705406,4.229731094
6.81590337,-2.587967411
-7.937574942,5.473412232
-5.507372116,3.429955266
3.627136233,-2.708104669
2.237821948,-10.9597269
0.948721696,-2.234365673
8.48790608,0.959373872
3.61671913,0.194963774
3.664281406,-8.364082024
-2.724704378,-3.617338945
-9.322398623,-4.738455967
-7.375768088,-2.938818989
5.98243591,-3.763718881
3.831721244,5.999923756
-5.855101107,-1.595274004
-3.459538574,1.546801476
-5.639578038,-5.892410926
5.296809111,4.401459464
-1.740257912,2.567438601
2.99739822,-3.51249268
-0.17345253,-1.11758965
3.73012345,-8.541985319
-6.710622316,3.652276859
2.241366298,-2.046032848
-2.081746859,4.242074116
-6.125211255,-6.628616525
4.296500304,5.257480871
-3.537817528,3.505520778
-1.812532565,-3.043852169
3.157627263,-2.760709776
6.369883881,-1.35164449
-7.939160855,-0.104447832
-4.336420359,5.470110529
-8.092739252,1.649593616
6.767841903,-3.577611723
-4.965582353,-3.379759369
2.493831975,-1.372475092
8.981352355,3.655553623
0.034582738,-0.464679246
7.729297691,-2.192195217
-0.231437426,-2.443684653
-3.327194218,-0.533000334
-2.676090676,-4.040971317
-2.278120266,4.147688778
-0.666817769,-2.185993508
-1.652762642,1.658682543
2.368351525,-2.268709004
1.948688892,-5.553873953
5.626440639,-4.498617239
-7.306651488,0.130050617
6.969083447,-4.313973509
2.410159273,-8.977905913
8.469952958,-2.162020039
-3.138203636,2.980918179
6.646148177,3.870688709
0.925063708,-5.907272901
-2.728721049,7.156796605
4.313206891,4.53405265
4.591829868,-2.904178141
-0.977046946,1.899620584
4.0400616,-1.459850044
-0.631829412,-9.857087932
10.31785602,1.024940783
-7.463147404,9.242420643
4.50819284,-10.00186247
-5.474342897,5.029991771
4.631098984,-11.36954575
-3.980378706,7.35731735
-7.253386849,3.903659349
4.970522181,2.165845713
-0.561440454,-3.174838028
5.143758275,3.921373476
6.252437264,-3.683751913
-2.950167028,-2.523055158
-3.557626141,8.543858655
-1.590164203,7.452226141
-6.515216848,-0.649597794
4.254663869,-5.828978092
4.862135895,4.279580318
5.691729052,-5.368717012
7.161803035,-1.108362504
-6.500192863,-5.021603567
-9.692659649,0.892084817
-1.823702516,-1.720033059
2.354442405,-1.862798934
1.094368747,-1.157201647
-7.059474626,1.828174972
-5.522655059,4.45549184
-2.743609873,-2.074642947
6.639011851,-5.829438697
-2.319265913,0.29918517
6.164216941,3.031954959
3.0030175,2.986294406
-4.780571476,2.119454238
-1.563997225,-0.851182301
-5.049400944,4.285723529
5.323956943,-1.77773679
5.473671371,-9.463700679
-7.700027218,-4.31216701
9.869315679,1.984987141
-5.115660479,8.86892125
4.93890446,-2.954562128
-3.584627887,-2.432688816
7.80372183,-6.15402374
3.606585868,0.815249812
7.324949065,4.929111169
-5.971272432,-9.663137325
6.784597879,-2.796719969
-8.614610767,-0.259019101
-7.644539865,7.359058172
4.291891716,-8.077071748
-2.700335804,6.384853236
-1.221664382,5.229772676
-3.026506174,-4.095588269
-3.046155368,-1.346340144
-8.404836391,6.806061477
3.491565542,-11.15962977
2.636175142,-5.730198709
-7.472785741,-0.756700461
6.009723448,-2.285099308
2.785299114,-4.179406339
3.410700185,-1.968975711
-4.06446525,-4.124005495
-6.786707299,-2.689997533
2.797019493,-5.965160194
-9.91315288,6.687678762
-2.995303911,7.835961874
1.591699015,-2.791222611
6.842751295,-6.241392441
2.673647188,-3.522258624
1.749008176,-6.536571118
7.930831021,-1.871857123
2.868458498,-5.560706744
-6.661045388,1.419713788
3.150328185,-4.934705985
2.133899703,-2.674092991
-8.64322294,4.709140216
-4.441528033,6.593676884
4.672132085,-9.144617733
-3.138646781,6.668019684
-1.852922783,-1.381841176
4.890360794,0.736509744
1.227234967,-5.785907494
2.351354671,3.122798421
-5.270047177,-8.954305203
-2.090186795,5.055105661
0.91644352,-8.030095498
-4.589413731,-1.212662554
-1.631595871,-0.103671227
8.059662131,1.282978991
-6.969335122,5.603291748
6.25313317,5.196941143
3.478688529,5.521048974
5.06303498,0.384669825
-5.575348135,6.540642232
0.570277851,-5.830018499
5.692303641,3.936878153
3.054196619,-4.713363571
4.883957069,2.238572943
-6.976086087,8.008237354
-0.867515416,-0.40446065
-7.913293497,-3.965291358
-5.257999081,-1.058730811
-7.523178348,5.567856425
3.898370009,-4.007220155
-6.77544345,-4.22617068
3.903024666,2.535338209
6.026604736,1.001095843
-3.019612539,-2.963714954
-7.966655543,7.818446365
-1.435254785,-2.02198884
-1.456735134,2.84317922
2.213529752,-1.923876379
3.576750119,-5.171930524
6.509343052,-0.299428083
2.479870657,-6.100198441
-4.297424071,-1.151209123
3.747155164,5.645054243
5.902329206,0.231893399
2.476260282,0.620323391
-3.487651564,4.299491753
-2.808728624,1.98554875
-0.772405134,-2.116813379
3.023911236,-6.140131635
2.866769749,-3.897262312
3.412304651,-8.782608439
-6.004177713,-6.999188032
3.684997861,-3.943272988
1.900895386,-4.042631105
2.640353275,-3.253156898
5.586797855,-5.720245821
-6.08074813,-3.365206274
4.238673561,0.449916136
1.279076533,-2.878252082
1.266992125,-3.764875752
-3.968089126,-1.745814145
2.498605312,-5.417961161
-4.986372486,-2.84424056
-4.700478858,9.929499361
7.377458868,-5.548927965
-1.547080674,0.98047721
2.456588737,-2.831593192
5.77811564,4.160271592
1.344155696,-2.921754995
9.266223424,2.045295502
6.593435803,2.397580494
0.584602274,-1.833845026
-3.419853956,6.587115683
-5.428130788,-4.202554812
-0.93990893,4.730413953
6.769676239,2.789718701
1.871340423,-5.078046756
-0.935510831,-0.409497806
3.958806649,-9.689542892
-5.319800972,-4.997659536
2.976769957,-2.698179917
0.38044108,-8.178216585
3.274944404,3.178452774
-4.306764299,-3.097903433
2.359461772,-5.818073258
1.297576251,0.955864861
3.944980945,-4.067692857
-4.263920173,8.980476553
2.630688392,-1.087530172
-3.60947846,2.877138281
-6.807230955,-0.951939469
3.303204093,-2.502973969
7.857628109,-3.499668257
5.168971843,-8.178692784
-1.650188681,1.705304562
-1.401955103,-0.118436702
4.098067946,5.131321263
3.496845966,-3.091831543
0.694004286,-5.939671667
8.244230591,3.749091722
3.27019366,-4.299646707
6.888703284,-2.251069387
7.895311105,4.039912548
-4.956754782,-0.22622946
4.566731452,-3.06777798
-0.691418956,-4.382045295
-5.949264232,-0.247073195
0.522202904,-1.031411383
-0.174877091,-0.104247108
-7.495781328,3.224931431
9.331136156,-5.436421262
4.450690348,-1.057806157
-6.777126047,0.718794457
5.349469833,-1.324724918
-6.175042708,5.806255531
-0.404659423,-1.97178547
-8.92439051,7.397532074
0.870087309,-5.825219703
5.851116776,1.423367021
1.099165564,-2.504598823
-4.296670516,-1.971690291
-2.47921676,-2.034673567
6.934129867,-8.354302235
-5.389865204,-4.933623783
-2.700245684,1.398203852
8.748619942,0.618147412
0.476466206,-3.941565298
-8.994329493,0.674612792
-2.7797666,-2.936819504
-5.471814965,-6.739259728
-4.746559968,8.511142807
-2.857568688,-5.630011661
0.093646037,-3.676122559
-1.64453107,-2.384046186
-5.209195068,3.398930244
9.341411036,-0.076588766
6.123612467,3.892671667
-3.133424968,-5.265319581
5.682530092,-1.927722278
-5.87597982,-0.880378818
8.890135356,2.265200418
11.36681766,-0.195108512
2.011884055,2.865140785
3.65738212,-4.585237006
4.108872528,3.556460838
1.939672508,-0.25534386
-3.379435847,3.459977895
-5.948431475,7.372421248
-1.182762446,2.591463782
-3.087330336,6.401375197
6.069646551,5.078895119
-8.293504064,3.776330707
5.325712395,0.711561755
-6.442222334,-1.542871445
3.102138898,-4.966267128
-2.854049092,-5.870191202
-8.746017071,5.867202065
5.342405741,-4.923905256
5.117953233,-7.769243715
-5.737729883,2.243931383
-8.099732503,-0.686168434
4.550414468,-7.19815225
4.814859063,0.996107974
-5.096771915,4.991651803
-5.358688812,-0.500838034
5.84874657,4.848908556
-5.378470031,8.737110166
-2.209273151,3.426304152
-0.625494047,-5.29855909
-0.438510304,0.317098429
-0.53535088,-4.737341253
-3.539519993,-2.767673402
3.497805812,-12.68100612
1.957164169,-3.966687035
-2.982054078,9.940954291
4.992659588,-0.432408446
-3.147631674,-1.981287677
4.662121144,-4.05826173
-2.702733689,-2.220822983
-1.465752465,3.406036566
5.707861206,-9.35116526
-1.126437339,6.170006944
0.732056361,-3.727863329
-4.049257375,-5.295124363
0.991818578,-5.68688731
-3.641584296,2.484988795
2.751272394,-3.412734789
-4.049235478,3.853526884
-2.624382067,-4.218821499
5.534509628,-2.39745472
4.97621701,-3.680386194
-5.310653435,-2.691043209
4.40107226,4.815013747
6.664507165,-5.4823686
1.746844314,-6.170103755
5.579136564,-7.298210324
-1.951102746,-2.880879706
-7.707298865,7.132898119
7.347766545,4.002655226
-3.587589528,-1.746366532
0.830641458,-0.722723559
-4.049433931,3.095310649
2.019396259,-9.570218076
0.563304765,-4.574438516
3.581699535,-4.951390959
5.560149132,-6.992428322
3.311564625,-4.270168071
5.984369331,-9.130335396
-3.303243927,2.581748564
1.155671391,-5.676319248
-1.182638106,-5.856526614
-0.449001811,-5.892299982
2.503363282,-2.24323695
-5.836752766,-6.398274904
-1.117487421,2.286162744
7.070417767,1.585298031
5.923933368,-9.35997363
-5.494228099,-4.654691307
-5.719454162,5.546639166
-2.977252305,-2.619349876
2.468983771,-6.150042697
1.037440957,-6.926965687
1.587365655,-1.944481273
-5.152023268,6.249988649
-5.693277354,-7.039689185
-1.97140344,1.876264474
2.166136311,-10.1453378
3.140937647,-3.24963682
3.438006689,5.708972478
-2.226831379,-3.665048093
1.236628628,-6.671360835
-2.210297206,5.109544551
0.990314902,-6.647321334
-0.421562577,1.269130328
4.046017428,2.538792957
3.352578435,-3.402084809
-6.290824515,4.423928818
4.196719586,-5.785455991
-5.698580301,-1.779602632
-10.47048812,0.568090835
5.600470116,-4.359387884
-9.184830054,7.588009078
6.83418833,-6.741802319
-9.76788395,0.496645035
-4.221298153,-1.470769376
1.743035055,-5.54450134
4.697749105,-4.23039485
-3.644242949,-5.036058363
3.606673911,-7.54954332
-2.142074996,0.198631605
5.603836216,3.080693363
6.795050734,1.937029758
-5.160086099,-3.316268559
0.648099224,0.485304964
6.220137362,4.708370298
-2.277089858,3.912636584
6.507108537,-6.916579441
5.399420231,-5.131933314
-2.357565799,-2.3237513
-0.030262546,-5.333825468
-8.133678112,4.845532999
6.609201243,-2.635207042
2.436608371,-1.484272912
-6.087409165,-7.105272325
-3.299816997,-3.748638054
-4.127264264,-2.873109208
5.220014561,-1.142330707
4.386346102,2.640248775
-3.82733553,4.2291937
6.822798061,-2.957285544
6.028443103,0.79732886
5.291755619,-0.660504185
2.347479819,-2.541772171
-2.501846143,0.081518915
-7.266793748,-1.347892738
8.548436072,-0.433935351
-2.200859487,5.189558298
1.726231408,-3.396395837
5.886606718,4.133541797
8.738206326,5.370099764
3.244099292,5.484351158
5.251600192,-9.547401027
3.395365526,-9.721342854
7.510718123,2.339262749
2.885473928,-2.90679799
-7.928435196,-2.480031155
7.248269355,-3.876920891
4.37365466,-3.83090127
-0.65284538,-1.264347826
1.876428432,-9.145166817
3.604883356,-10.55873796
1.915831145,0.071421479
1.738786099,-5.102827439
5.851846714,-1.954712532
-5.44902151,-6.744337303
3.352666026,5.764644869
-8.549988189,5.679400093
-0.83933081,3.168170025
5.132326023,-9.993813089
-8.262194313,7.956375825
2.945837547,-2.748666076
-5.514333846,2.768445161
7.296563472,2.687713469
3.639785574,-8.022390177
3.266943813,2.962417027
0.381217704,-8.672076968
-4.092980504,-3.641610235
-4.75533761,2.366335861
-4.704351169,5.665177855
-4.502481129,-1.291487607
-5.287509688,6.410562233
-5.285400264,2.425702653
-6.701967072,9.031441634
9.051039396,-2.151132799
